amfi_code,date,nav,daily_return,rolling_sharpe
102885,2025-03-06,142.6563,-8.270944941457525e-05,1.5474729623459575
102885,2025-03-07,143.3928,0.005162758321924921,1.676550763457202
102885,2025-03-10,144.2772,0.006167673690729236,1.7321015060187026
102885,2025-03-11,143.8603,-0.002889576454214504,1.778956734039329
102885,2025-03-12,144.3833,0.003635471356586928,1.775610208409159
102885,2025-03-13,145.7038,0.009145794562113618,2.019721624513466
102885,2025-03-14,146.3231,0.004250403901614241,1.7160020042801618
102885,2025-03-17,146.096,-0.0015520447557494377,1.8841406987919775
102885,2025-03-18,146.527,0.0029501149928812254,2.001605867528405
102885,2025-03-19,148.2715,0.011905655612958865,2.284745807710429
102885,2025-03-20,149.3034,0.006959530321066554,2.684791329029829
102885,2025-03-21,147.9644,-0.008968315523959935,2.333489538866164
102885,2025-03-24,148.7538,0.005335067083704015,2.513546440620023
102885,2025-03-25,149.3851,0.004243925197204845,3.1180261565646834
102885,2025-03-26,150.8938,0.010099400810388737,3.190264267248589
102885,2025-03-27,151.0123,0.0007853205366954441,3.323925880653519
102885,2025-03-28,150.6339,-0.002505756153637795,3.271578841100743
102885,2025-03-31,149.0325,-0.010631073085142217,2.86553546915325
102885,2025-04-01,148.2636,-0.005159277338835477,2.799192313474552
102885,2025-04-02,149.8148,0.010462446615352672,3.068633521122069
102885,2025-04-03,150.1353,0.0021393079989426855,2.7476955992133543
102885,2025-04-04,150.0901,-0.00030106177561173286,3.2269747582226826
102885,2025-04-07,151.7693,0.011187946440171403,3.7394017465112417
102885,2025-04-08,153.2086,0.009483472612708876,4.181013439605991
102885,2025-04-09,152.3668,-0.005494469631600163,3.735690582480258
102885,2025-04-10,153.9522,0.010405153878666473,4.087013015560623
102885,2025-04-11,151.9537,-0.012981301988539307,3.636619440233943
102885,2025-04-14,152.6053,0.004288148297803884,3.8231828817881444
102885,2025-04-15,153.1114,0.0033163985785553685,3.7767598916437697
102885,2025-04-16,154.6396,0.00998096810557536,3.9766804296092992
102885,2025-04-17,155.2029,0.003642663328151441,4.000234679945609
102885,2025-04-18,154.9723,-0.001485796979309062,3.733213074337609
102885,2025-04-21,154.8422,-0.0008395048663535354,3.6160866064730657
102885,2025-04-22,158.377,0.02282840207643666,4.12859474356051
102885,2025-04-23,158.566,0.0011933550957525796,4.086032978444493
102885,2025-04-24,159.4254,0.005419825183204496,3.863077687356841
102885,2025-04-25,156.8893,-0.01590775372054898,3.2768959663730732
102885,2025-04-28,155.9103,-0.00624006863438098,3.078253849152992
102885,2025-04-29,156.6548,0.004775181626871294,3.470797909465102
102885,2025-04-30,154.677,-0.012625211611773213,2.9853040146421908
102885,2025-05-01,155.4547,0.005027896843099011,2.9324476926443803
102885,2025-05-02,154.614,-0.005408006319525871,2.7306802072614826
102885,2025-05-05,153.3896,-0.00791907589222196,2.501828671775163
102885,2025-05-06,152.5555,-0.005437787177227205,1.9326235992641454
102885,2025-05-07,154.5556,0.01311063842339344,2.0411412445522124
102885,2025-05-08,155.0581,0.003251257152765641,1.8857279317615303
102885,2025-05-09,153.9858,-0.006915472329404149,1.69140731128141
102885,2025-05-12,155.0466,0.00688894690289632,1.8566778364489607
102885,2025-05-13,156.1842,0.007337148960377071,1.8907569892221068
102885,2025-05-14,155.7776,-0.002603336316989835,1.8424614669005261
102885,2025-05-15,157.0871,0.008406215014225227,2.0219737631661574
102885,2025-05-16,158.4693,0.008798940205783978,2.1142505036398664
102885,2025-05-19,159.6603,0.007515651296497117,2.3640706935809845
102885,2025-05-20,158.8637,-0.004989342998854562,2.191276347539508
102885,2025-05-21,157.4184,-0.00909773598373953,1.9416551970569595
102885,2025-05-22,155.3312,-0.013258932882051933,1.4388835379342286
102885,2025-05-23,154.5793,-0.004840624420592965,1.4304651741784231
102885,2025-05-26,154.1939,-0.002493218690988841,1.7628238829147793
102885,2025-05-27,153.912,-0.001828217588374148,1.767463420675928
102885,2025-05-28,153.9319,0.00012929466188471572,1.6864380724265577
102885,2025-05-29,156.2127,0.01481694177750037,1.80771260044402
102885,2025-05-30,155.8592,-0.0022629402090869055,1.8764557380746059
102885,2025-06-02,155.8774,0.00011677206093718695,1.7705378097074882
102885,2025-06-03,153.6536,-0.014266340085220763,1.2156913522350947
102885,2025-06-04,156.5636,0.018938703681527835,1.448756186424496
102885,2025-06-05,154.9654,-0.010207992151432532,1.3485489946178155
102885,2025-06-06,154.1504,-0.005259238513887654,1.3441755476156614
102885,2025-06-09,155.1112,0.006232873868637467,1.3878836973874442
102885,2025-06-10,155.5045,0.0025356002661316435,1.1614237614502665
102885,2025-06-11,157.6925,0.014070332369802818,1.4308405759902694
102885,2025-06-12,158.7069,0.00643277264296005,1.5822178747439326
102885,2025-06-13,158.6831,-0.00014996197392802557,1.8255197031011423
102885,2025-06-16,160.1283,0.009107460088692454,2.0657863080712873
102885,2025-06-17,161.7418,0.01007629507089014,2.389333885764734
102885,2025-06-18,160.9528,-0.004878145290827862,2.2621363442925437
102885,2025-06-19,162.3109,0.008437877439845698,2.721724887072728
102885,2025-06-20,162.0993,-0.001303670917972899,2.7417427118565736
102885,2025-06-23,162.0456,-0.00033127842007951713,2.9212918130272962
102885,2025-06-24,162.3191,0.001687796521472773,2.7893070871997603
102885,2025-06-25,161.8972,-0.00259920120306234,2.8861006606497948
102885,2025-06-26,161.4053,-0.003038347791067375,2.9136441896872824
102885,2025-06-27,162.7961,0.008616817415536993,3.0281287474856944
102885,2025-06-30,160.8534,-0.011933332555263965,2.7992338535728405
102885,2025-07-01,159.5433,-0.008144683295472799,2.241049353975804
102885,2025-07-02,160.5101,0.006059796932870398,2.1994285957879867
102885,2025-07-03,160.4971,-8.099178805576202e-05,2.18290632909739
102885,2025-07-04,161.8891,0.008673053905646988,2.2861081585125964
102885,2025-07-07,162.4481,0.0034529810839643016,2.869961269727306
102885,2025-07-08,160.7664,-0.010352229419734682,2.380625387759213
102885,2025-07-09,160.9321,0.001030688004458602,2.299723237662307
102885,2025-07-10,161.7216,0.004905795674076341,2.4101437707747086
102885,2025-07-11,162.1154,0.0024350488741144982,2.351414813997092
102885,2025-07-14,161.5783,-0.003313072046208898,2.1375521167642497
102885,2025-07-15,161.2994,-0.0017260981208492288,2.1655150787770197
102885,2025-07-16,160.6441,-0.004062631355107205,1.9872880927525796
102885,2025-07-17,158.9922,-0.010282979580326979,1.5396808991269013
102885,2025-07-18,157.1801,-0.01139741446435727,1.1738042206302182
102885,2025-07-21,157.7643,0.0037167554925845447,1.2902358356577337
102885,2025-07-22,156.7232,-0.006599084837317415,1.073950367599333
102885,2025-07-23,157.5449,0.0052430016742894825,0.9356725303632584
102885,2025-07-24,156.86,-0.00434733209389826,0.685000285909481
102885,2025-07-25,155.2623,-0.010185515746525597,0.6564271981596811
102885,2025-07-28,154.8243,-0.0028210325365527478,0.47561097591037804
102885,2025-07-29,157.5839,0.017824075419685448,0.7587654120955979
102885,2025-07-30,157.5418,-0.0002671592719815097,0.5378509875411353
102885,2025-07-31,158.459,0.00582194693725735,0.646489697188531
102885,2025-08-01,158.7601,0.001900176070781745,0.7431569364765411
102885,2025-08-04,157.0246,-0.010931587974560397,0.7361593019279338
102885,2025-08-05,158.9809,0.012458557448960184,1.110863975464757
102885,2025-08-06,158.7405,-0.0015121313314995222,0.8582947676671756
102885,2025-08-07,157.127,-0.010164387790135399,0.5843845431008974
102885,2025-08-08,156.55,-0.003672188739045512,0.5108701341728891
102885,2025-08-11,156.3665,-0.0011721494730119186,0.24672840875330493
102885,2025-08-12,157.4103,0.006675342864360445,0.18629273888719075
102885,2025-08-13,156.616,-0.005046048447909679,0.19617576546853024
102885,2025-08-14,160.0956,0.02221739796700195,0.4403301251942074
102885,2025-08-15,158.9536,-0.0071332378903604665,0.5699437258696306
102885,2025-08-18,159.8347,0.005543127050912977,0.5962573118155648
102885,2025-08-19,157.3529,-0.01552729163316846,0.18957277351988028
102885,2025-08-20,157.2747,-0.0004969720926656374,-0.03023305318317055
102885,2025-08-21,157.8297,0.0035288574704006592,-0.032637919231946845
102885,2025-08-22,156.47,-0.008614981844355052,-0.18207989618109816
102885,2025-08-25,158.4844,0.012874033361027548,0.10444363325252451
102885,2025-08-26,159.1314,0.004082420730368463,-0.2957771491597023
102885,2025-08-27,158.7999,-0.0020831840856047057,-0.3663748313904716
102885,2025-08-28,159.434,0.003993075562390036,-0.39759752438805485
102885,2025-08-29,158.7431,-0.004333454595632058,-0.1506702664385442
102885,2025-09-01,160.461,0.010821887691496501,0.2240086682972447
102885,2025-09-02,161.8842,0.008869444911847602,0.31227462118287375
102885,2025-09-03,162.4638,0.003580337055747229,0.6751506062207479
102885,2025-09-04,163.3639,0.005540311133926501,0.6861918508829086
102885,2025-09-05,161.4828,-0.011514783865958167,0.5459048167378108
102885,2025-09-08,163.5188,0.012608153933421962,0.9893666110045181
102885,2025-09-09,163.4701,-0.0002978250818865824,1.104775432027554
102885,2025-09-10,164.9332,0.008950260628702189,1.0214666462329312
102885,2025-09-11,166.0347,0.006678461340712483,1.0941096908611616
102885,2025-09-12,167.4997,0.008823456783431327,1.4391508644555362
102885,2025-09-15,166.1543,-0.008032253192095218,1.107651646216434
102885,2025-09-16,164.9916,-0.0069977123673596875,0.7932874066887807
102885,2025-09-17,168.1443,0.019108245510680355,1.2331125797076523
102885,2025-09-18,166.1508,-0.01185588806757043,0.7962384284840418
102885,2025-09-19,164.749,-0.008436913936014756,0.43269337375478084
102885,2025-09-22,164.8924,0.0008704149949316786,0.29403082685886456
102885,2025-09-23,165.0383,0.0008848194337640614,0.4191274978039155
102885,2025-09-24,164.3948,-0.0038990949373568506,0.5323662676007641
102885,2025-09-25,165.3116,0.005576818731492628,0.9467736696078324
102885,2025-09-26,166.6232,0.007934107467352458,1.2207815388648917
102885,2025-09-29,166.6844,0.0003672957907423502,1.283680210609974
102885,2025-09-30,166.4042,-0.001681021139350869,1.2869426603380587
102885,2025-10-01,166.4597,0.0003335252355409768,1.291381822412636
102885,2025-10-02,165.8686,-0.003551009643775749,0.9084811961643473
102885,2025-10-03,163.6622,-0.013302095755314602,0.6559954618142045
102885,2025-10-06,164.1507,0.00298480650999422,0.717543430673456
102885,2025-10-07,165.2686,0.006810205500189737,1.1909984904131425
102885,2025-10-08,165.1456,-0.0007442430080486506,0.7823359695159213
102885,2025-10-09,162.1942,-0.017871502480235613,0.5972041289412026
102885,2025-10-10,161.5199,-0.004157361977185303,0.6222103366860405
102885,2025-10-13,162.8063,0.007964343712446587,0.6592238743268198
102885,2025-10-14,160.983,-0.011199198065431015,0.35166857681429486
102885,2025-10-15,161.9866,0.006234198642092625,0.18294913344314226
102885,2025-10-16,161.4801,-0.0031268018465725467,-0.028723052220694767
102885,2025-10-17,161.5386,0.00036227374147035363,-0.017358198985350796
102885,2025-10-20,160.7166,-0.005088567066942495,-0.3339011020116714
102885,2025-10-21,159.3111,-0.008745207402346633,-0.7552580656690672
102885,2025-10-22,161.2765,0.012336867926967976,-0.366324973878514
102885,2025-10-23,162.4414,0.0072229990110150855,-0.39381579054068555
102885,2025-10-24,163.3856,0.005812557636169169,-0.23572660470407136
102885,2025-10-27,164.6907,0.007987852050608923,-0.05189168291712507
102885,2025-10-28,165.4554,0.004643249436671271,0.012952850644003904
102885,2025-10-29,166.8257,0.008281990191918887,0.2502105231059934
102885,2025-10-30,166.0068,-0.0049087161030945126,0.20912704303660004
102885,2025-10-31,167.9769,0.011867586147073617,0.2784004822250694
102885,2025-11-03,169.8463,0.01112891117766801,0.7807350696789817
102885,2025-11-04,170.4642,0.0036379950578846465,1.0430913394564143
102885,2025-11-05,170.1504,-0.0018408557339313347,0.8719630630863058
102885,2025-11-06,168.541,-0.009458690664259306,0.6607211783284764
102885,2025-11-07,168.944,0.0023911095816446792,0.5270974990142386
102885,2025-11-10,171.3797,0.014417203333649153,0.7546960129888396
102885,2025-11-11,169.8458,-0.008950301581809428,0.78673453381048
102885,2025-11-12,171.3561,0.0088921833804545,0.9508236005364746
102885,2025-11-13,170.7839,-0.003339244999156832,0.7742207735060658
102885,2025-11-14,170.3327,-0.0026419352175468536,0.6649966599400536
102885,2025-11-17,168.7879,-0.009069309651053348,0.5382364726273011
102885,2025-11-18,167.8376,-0.005630142919012537,0.4539282161720348
102885,2025-11-19,168.816,0.005829444653641325,0.6635486672566869
102885,2025-11-20,169.9731,0.006854208131930495,1.0340683865253888
102885,2025-11-21,170.3896,0.0024503877378245775,1.3463180651672249
102885,2025-11-24,169.7797,-0.0035794438158197606,1.1873432982708876
102885,2025-11-25,168.3391,-0.00848511335571911,1.143558318367786
102885,2025-11-26,168.5112,0.001022341214845568,1.0543622604168401
102885,2025-11-27,168.095,-0.0024698655044886886,1.0963342731060226
102885,2025-11-28,168.4728,0.0022475385942473114,1.3790712433938264
102885,2025-12-01,168.1169,-0.002112507182168377,1.3951202619799967
102885,2025-12-02,167.7969,-0.0019034374295504586,0.9884731084003653
102885,2025-12-03,168.1022,0.001819461503758557,1.0351781103945978
102885,2025-12-04,168.6747,0.0034056663148964716,0.9827462442430982
102885,2025-12-05,170.4617,0.010594357067183147,1.1676835654818873
102885,2025-12-08,170.0797,-0.002240972605576541,1.3769556130554688
102885,2025-12-09,170.9293,0.004995305142236228,1.2222082401045375
102885,2025-12-10,173.5622,0.015403444582058112,1.5772120899254578
102885,2025-12-11,174.4673,0.005214845167899496,1.93984954830155
102885,2025-12-12,176.2295,0.010100460086216678,2.239405125304789
102885,2025-12-15,175.4266,-0.00455599090958092,2.1579224644142836
102885,2025-12-16,174.4848,-0.005368627106721591,1.885964512775752
102885,2025-12-17,174.3471,-0.0007891804902203647,1.9874031673745771
102885,2025-12-18,174.3614,8.202029170534253e-05,1.5552252524531143
102885,2025-12-19,175.988,0.00932889963030803,1.9400295538703272
102885,2025-12-22,175.0297,-0.005445257631202183,1.6792540144722738
102885,2025-12-23,174.993,-0.00020967870024346524,2.09411883096486
102885,2025-12-24,176.6312,0.009361517317835633,2.315630028403039
102885,2025-12-25,177.0345,0.002283288569629782,2.286874141230316
102885,2025-12-26,177.1102,0.00042760027000388057,2.528199818987871
102885,2025-12-29,177.548,0.0024719073209786835,2.3096932102463783
102885,2025-12-30,176.0069,-0.00867990627886539,1.9788693306570593
102885,2025-12-31,174.456,-0.008811586363943746,1.7993592555021718
102885,2026-01-01,172.2905,-0.01241287201357355,1.3818329151431121
102885,2026-01-02,172.6714,0.0022108009437549203,1.5400424113560705
102885,2026-01-05,174.0654,0.008073137763404903,1.482105457641912
102885,2026-01-06,175.2506,0.0068089350324647135,1.4373751079016672
102885,2026-01-07,176.9908,0.009929780554246426,1.5766563015371493
102885,2026-01-08,179.2036,0.012502344754642625,1.7219079560358517
102885,2026-01-09,179.5086,0.0017019747371147531,2.0634375295901304
102885,2026-01-12,179.5062,-1.3369832977283558e-05,1.7876605742568341
102885,2026-01-13,181.7829,0.012683127379444326,2.0717725145742545
102885,2026-01-14,180.8355,-0.005211711332584135,1.739292790943449
102885,2026-01-15,179.1911,-0.009093347268650187,1.3546360822489887
102885,2026-01-16,178.7867,-0.0022568085133692906,1.098940045661413
102885,2026-01-19,178.2126,-0.0032110889680272425,1.221180444357039
102885,2026-01-20,178.3751,0.0009118322722410088,1.4193279271280086
102885,2026-01-21,177.2291,-0.0064246635320738266,0.830135620896529
102885,2026-01-22,177.8583,0.003550207048391263,1.2330571729876716
102885,2026-01-23,177.1227,-0.004135876706344299,1.3511074527510536
102885,2026-01-26,179.0055,0.010629919259360854,1.5817097809511094
102885,2026-01-27,177.3543,-0.009224297577448803,1.3123882474181774
102885,2026-01-28,177.2433,-0.0006258658515749804,1.396896872078272
102885,2026-01-29,176.8491,-0.0022240615019016863,1.2044158050577676
102885,2026-01-30,177.2752,0.002409398747293734,1.0725218450119338
102885,2026-02-02,178.7178,0.008137630080236713,1.2596647284216338
102885,2026-02-03,179.2003,0.0026997870385601086,1.3692947002883464
102885,2026-02-04,179.104,-0.0005373874932128597,1.3473284521210946
102885,2026-02-05,180.2137,0.006195841522243839,1.5888388193808263
102885,2026-02-06,181.5558,0.007447269547209867,2.1458434902635206
102885,2026-02-09,182.0504,0.0027242313382440653,2.1394469844034583
102885,2026-02-10,182.7234,0.003696778474532314,2.0665530385448694
102885,2026-02-11,183.7884,0.005828481737971236,2.229225092716279
102885,2026-02-12,181.4243,-0.012863162201749434,2.4035529665418207
102885,2026-02-13,180.9972,-0.0023541499126632504,2.455158901043545
102885,2026-02-16,181.6494,0.0036033706598777027,2.3532380148927006
102885,2026-02-17,181.3096,-0.0018706365118741353,2.6445604728266945
102885,2026-02-18,180.9756,-0.0018421528700079959,2.434438816432102
102885,2026-02-19,181.6258,0.0035927495198249115,2.618108919181318
102885,2026-02-20,182.3122,0.0037791987702187058,2.7075280020153185
102885,2026-02-23,183.1053,0.0043502299900939345,2.972023276207382
102885,2026-02-24,182.0151,-0.005953951087161347,3.066389949786128
102885,2026-02-25,180.0068,-0.011033699951267684,2.425993133833974
102885,2026-02-26,181.29,0.0071286195854822765,2.423814113818957
102885,2026-02-27,180.2841,-0.005548568591759007,2.1124768273607115
102885,2026-03-02,179.1823,-0.0061114651818989785,1.7347335259474546
102885,2026-03-03,177.9558,-0.006844984130686904,1.4191889765474863
102885,2026-03-04,179.7338,0.009991245017020978,1.4593513708674057
102885,2026-03-05,180.1391,0.0022550015634232867,1.6557574630281897
102885,2026-03-06,180.7383,0.003326318383960025,1.4500223115792659
102885,2026-03-09,181.8556,0.006181866267415348,1.3301562153079964
102885,2026-03-10,181.8863,0.0001688152578198654,1.2368677622612632
102885,2026-03-11,183.4956,0.008847835158557693,1.516914900603714
102885,2026-03-12,181.7998,-0.009241638491604087,1.523690112373795
102885,2026-03-13,180.2836,-0.00833994316825426,1.2197681240329454
102885,2026-03-16,178.6994,-0.008787266284897899,0.6055402469850296
102885,2026-03-17,179.4101,0.003977069872646455,0.967136401267481
102885,2026-03-18,180.2487,0.004674207304939948,0.8573724790619756
102885,2026-03-19,179.6451,-0.0033487065371344826,0.8571018860482135
102885,2026-03-20,179.396,-0.0013866228469355812,0.8926415058628906
102885,2026-03-23,181.3622,0.010960110593324357,1.4454212736912444
102885,2026-03-24,180.4268,-0.005157634832396285,1.4596741804515267
102885,2026-03-25,180.9571,0.0029391420786712974,1.383634990989037
102885,2026-03-26,180.0367,-0.00508628840758385,1.0527321219715653
102885,2026-03-27,181.7535,0.009535833527275273,1.2366636722913094
102885,2026-03-30,182.7856,0.00567857015133133,1.4901679535942964
102885,2026-03-31,180.7968,-0.010880506998363071,1.4146934046130741
102885,2026-04-01,180.5041,-0.0016189445830899762,1.3415849946985132
102885,2026-04-02,177.5485,-0.01637414330200815,0.9280787906354302
102885,2026-04-03,178.9549,0.007921215893122335,1.070536848676267
102885,2026-04-06,182.0745,0.017432325127727744,1.5313342599700814
102885,2026-04-07,178.9445,-0.017190765318592094,1.1047671264850056
102885,2026-04-08,176.9566,-0.011109031012408899,0.777612314995227
102885,2026-04-09,177.2907,0.001888033563031799,0.7415708604562651
102885,2026-04-10,177.3553,0.000364373314561961,0.5005402625714922
102885,2026-04-13,176.8508,-0.0028445724486384494,0.4856579417905906
102885,2026-04-14,174.4421,-0.013619955352195068,0.032081432027522186
102885,2026-04-15,174.995,0.0031695330427687907,-0.2664249516414923
102885,2026-04-16,176.3625,0.007814508985971136,-0.20210774560246136
102885,2026-04-17,180.6158,0.024116804876320064,0.1329524632677427
102885,2026-04-20,182.654,0.011284727028310959,0.4963048916434436
102885,2026-04-21,180.8149,-0.010068763892386756,0.3853165268674097
102885,2026-04-22,180.8906,0.00041866018784952885,0.41296971791423054
102885,2026-04-23,181.8636,0.005378941747111066,0.5328012169477764
102885,2026-04-24,180.9347,-0.005107674103009052,0.20461109739391758
102885,2026-04-27,182.1881,0.006927361086624062,0.4876077408524206
102885,2026-04-28,183.3352,0.006296239984938667,0.6345264485888003
102885,2026-04-29,185.2979,0.010705527361903222,0.6636023930460538
102885,2026-04-30,186.6155,0.007110711994037677,0.7706222799723241
102885,2026-05-01,187.1483,0.0028550683089025863,0.825291958866639
102885,2026-05-04,186.2692,-0.004697344298612349,0.6612861111492558
102885,2026-05-05,184.4023,-0.010022590959750777,0.6293776122733811
102885,2026-05-06,184.8286,0.002311793291081443,0.8873413075277701
102885,2026-05-07,184.3135,-0.002786906355401686,1.1231647533800324
102885,2026-05-08,183.9452,-0.001998225848893309,1.0254501608552218
102885,2026-05-11,185.7386,0.009749642828407623,1.06134400474534
102885,2026-05-12,187.9295,0.011795609528660211,1.166662670403459
102885,2026-05-13,186.1339,-0.009554646822345525,0.7204895485097415
102885,2026-05-14,185.9092,-0.001207195465200095,0.41358271523847984
102885,2026-05-15,185.3465,-0.003026746390173307,0.3040798513003694
102885,2026-05-18,185.921,0.0030995999384935136,0.37564457700945963
102885,2026-05-19,182.5964,-0.017881788501567852,-0.32368971715463457
102885,2026-05-20,180.5181,-0.011381933050158666,-0.45925890909460726
102885,2026-05-21,180.4376,-0.00044593866210651534,-0.26702584875023905
102885,2026-05-22,181.6966,0.00697748141185639,-0.057753405464326155
102885,2026-05-25,181.9025,0.0011332077760399795,0.04027013888897751
102885,2026-05-26,182.9999,0.0060329022415854805,0.15542371286912696
102885,2026-05-27,183.3905,0.002134427395861893,0.34946185135122804
102885,2026-05-28,185.4129,0.011027834048110474,0.5136252974014603
102885,2026-05-29,187.7797,0.012765023361373418,0.8820090487370299
102886,2022-01-04,120.6402,0.011314396368528934,
102886,2022-01-05,121.458,0.00677883491572473,
102886,2022-01-06,125.2386,0.03112680926740108,
102886,2022-01-07,124.1321,-0.008835135493370339,
102886,2022-01-10,124.0425,-0.0007218116828764387,
102886,2022-01-11,122.602,-0.011612955237116362,
102886,2022-01-12,121.2644,-0.010910099345850854,
102886,2022-01-13,121.9075,0.005303287692018488,
102886,2022-01-14,122.2902,0.0031392654266555464,
102886,2022-01-17,123.1684,0.007181278630667087,
102886,2022-01-18,124.0206,0.006918982466281864,
102886,2022-01-19,123.7548,-0.00214319234062732,
102886,2022-01-20,123.4793,-0.002226176277607128,
102886,2022-01-21,122.1352,-0.010885225296871637,
102886,2022-01-24,121.1963,-0.0076873825072543145,
102886,2022-01-25,121.1957,-4.950646182999563e-06,
102886,2022-01-26,121.5638,0.003037236469610738,
102886,2022-01-27,122.6851,0.009223963054791007,
102886,2022-01-28,123.6658,0.007993635738977156,
102886,2022-01-31,126.0772,0.019499328027635876,
102886,2022-02-01,124.702,-0.010907602643459802,
102886,2022-02-02,124.4392,-0.0021074240990521798,
102886,2022-02-03,123.2107,-0.009872291046551185,
102886,2022-02-04,125.1932,0.016090323324191802,
102886,2022-02-07,124.5265,-0.00532536910950443,
102886,2022-02-08,126.3452,0.014604923450028728,
102886,2022-02-09,128.6481,0.018227047802370056,
102886,2022-02-10,129.3735,0.005638637492508591,
102886,2022-02-11,129.9157,0.004190966465311474,
102886,2022-02-14,130.0635,0.001137660806199925,
102886,2022-02-15,129.6583,-0.0031154013231998734,
102886,2022-02-16,129.0683,-0.004550422148061561,
102886,2022-02-17,128.9277,-0.001089345718507273,
102886,2022-02-18,131.8628,0.02276547243144811,
102886,2022-02-21,130.3166,-0.011725824114155015,
102886,2022-02-22,130.7243,0.00312853466097196,
102886,2022-02-23,131.931,0.009230877503264567,
102886,2022-02-24,131.5714,-0.0027256672048268094,
102886,2022-02-25,132.3175,0.00567068527050707,
102886,2022-02-28,130.0437,-0.0171844238290475,
102886,2022-03-01,132.2117,0.01667131894893803,
102886,2022-03-02,134.1043,0.014314920691587796,
102886,2022-03-03,134.0368,-0.0005033395648014194,
102886,2022-03-04,132.7222,-0.00980775428837466,
102886,2022-03-07,134.0781,0.010216075381511258,
102886,2022-03-08,132.3375,-0.012981985872413171,
102886,2022-03-09,130.844,-0.01128553886842365,
102886,2022-03-10,130.8484,3.3627831616200865e-05,
102886,2022-03-11,133.3374,0.019022013261148052,
102886,2022-03-14,134.4543,0.008376494516917132,
102886,2022-03-15,133.5072,-0.007044029086462622,
102886,2022-03-16,130.9345,-0.019270121761223336,
102886,2022-03-17,131.088,0.0011723418961386844,
102886,2022-03-18,131.5718,0.003690650555352226,
102886,2022-03-21,131.5459,-0.00019685069292973978,
102886,2022-03-22,134.5117,0.02254574258870856,
102886,2022-03-23,134.3901,-0.000904010580492276,
102886,2022-03-24,130.8572,-0.02628839475526834,
102886,2022-03-25,130.309,-0.004189299480655273,
102886,2022-03-28,131.1084,0.00613464918002582,
102886,2022-03-29,131.8059,0.005320025261539518,
102886,2022-03-30,131.6162,-0.0014392375455121176,
102886,2022-03-31,131.1666,-0.0034159928641003257,
102886,2022-04-01,128.1511,-0.022989846500557132,
102886,2022-04-04,128.3693,0.001702677542369857,
102886,2022-04-05,127.9363,-0.0033730806353232667,
102886,2022-04-06,128.4052,0.003665105212516062,
102886,2022-04-07,129.2496,0.006576057667446289,
102886,2022-04-08,131.2724,0.015650338569713318,
102886,2022-04-11,129.8671,-0.01070522059473289,
102886,2022-04-12,127.9576,-0.01470349303249241,
102886,2022-04-13,127.1673,-0.0061762646376611885,
102886,2022-04-14,126.1377,-0.00809642101389274,
102886,2022-04-15,124.982,-0.009162209236413865,
102886,2022-04-18,127.248,0.018130610807956415,
102886,2022-04-19,127.5603,0.002454262542436858,
102886,2022-04-20,130.6956,0.024578963831223488,
102886,2022-04-21,130.779,0.0006381240072350636,
102886,2022-04-22,129.0445,-0.013262832717791051,
102886,2022-04-25,127.8885,-0.00895815009550971,
102886,2022-04-26,129.5537,0.013020717265430415,
102886,2022-04-27,127.8936,-0.012813991418230364,
102886,2022-04-28,128.8373,0.007378789869078695,
102886,2022-04-29,128.375,-0.0035882465714509593,
102886,2022-05-02,127.0399,-0.010399999999999965,
102886,2022-05-03,129.2529,0.017419724039455353,
102886,2022-05-04,128.4322,-0.00634956739848791,
102886,2022-05-05,127.2521,-0.009188505686268722,
102886,2022-05-06,127.2178,-0.0002695436853301647,
102886,2022-05-09,126.5316,-0.005393899281389891,0.6781482721321401
102886,2022-05-10,130.0186,0.02755833325430168,0.909460749966134
102886,2022-05-11,131.7681,0.013455767097938276,1.0065677905250008
102886,2022-05-12,130.9281,-0.0063748357910602405,0.451620399414497
102886,2022-05-13,130.2732,-0.005001982003863148,0.5136629132437154
102886,2022-05-16,127.248,-0.02322196737318183,0.15256481112120662
102886,2022-05-17,127.5434,0.002321451024770438,0.3706571390382229
102886,2022-05-18,126.4934,-0.008232491841992706,0.4133647313167676
102886,2022-05-19,126.7122,0.0017297345157929467,0.35788184643447324
102886,2022-05-20,123.8484,-0.022600822967322798,-0.043591533332358774
102886,2022-05-23,123.8923,0.00035446562087204647,-0.14827617145381516
102886,2022-05-24,126.5223,0.0212281150644551,0.06979073887992293
102886,2022-05-25,126.6898,0.0013238772927777198,0.12206341631471389
102886,2022-05-26,125.6052,-0.00856106805757062,0.026500705309733093
102886,2022-05-27,125.6592,0.000429918506558602,0.19756389955338666
102886,2022-05-30,125.6473,-9.470058698446415e-05,0.31310573091897326
102886,2022-05-31,129.0742,0.027273964502221526,0.7058304837612257
102886,2022-06-01,128.6478,-0.0033035261888123557,0.6122299446221771
102886,2022-06-02,126.8938,-0.013634123552831778,0.2745415960167357
102886,2022-06-03,127.0121,0.0009322756509775321,0.17153533393506076
102886,2022-06-06,127.3956,0.0030193973645029626,-0.07129864030476198
102886,2022-06-07,128.3424,0.007431967823064545,0.20228418426611003
102886,2022-06-08,129.596,0.00976762161218736,0.37835062340174097
102886,2022-06-09,132.7546,0.024372665823019224,0.8724708405616671
102886,2022-06-10,131.9004,-0.0064344286375012105,0.546988873522461
102886,2022-06-13,130.9093,-0.007514002990134938,0.5141377124130893
102886,2022-06-14,128.1226,-0.021287257666185666,-0.013623873477152144
